6400 64000
3749 4893 15
3749 4909 81
3749 5144 44
3749 5432 72
3749 5636 94
3750 4168 97
3750 4215 77
3750 4336 86
3750 4448 50
3750 4612 23
3750 5090 51
3750 5263 39
3750 5476 77
3750 5668 66
3750 6017 26
3750 6036 35
3751 3809 93
3751 4081 53
3751 5134 5
3751 5349 86
3751 5460 28
3751 6010 35
3752 3961 44
3752 4066 97
3753 4481 35
3753 4726 55
3753 5361 96
3753 5847 82
3753 5851 37
3754 4412 28
3754 4524 63
3754 4815 18
3754 4857 58
3754 4907 26
3754 5278 65
3754 5456 86
3754 5497 43
3754 5519 6
3754 5642 23
3754 6111 100
3755 3870 100
3755 4224 25
3755 4283 30
3755 4307 80
3755 4901 73
3755 5509 18
3755 5850 64
3755 6173 66
3755 6309 62
3756 4338 94
3756 4435 71
3756 4637 82
3756 4670 54
3756 5084 45
3756 5273 33
3756 5618 91
3756 6233 82
3756 6248 85
3756 6350 9
3757 3954 55
3757 4527 88
3757 4812 83
3757 5028 37
3757 5468 80
3757 5766 89
3757 5963 100
3757 6205 26
3758 3847 5
3758 4520 34
3758 4741 63
3758 4787 39
3758 4864 56
3758 5132 30
3758 5850 27
3758 5914 78
3759 3927 94
3759 4256 39
3759 4536 91
3759 4792 55
3759 5620 7
3759 6119 13
3760 4008 17
3760 4014 56
3760 4611 30
3760 4839 12
3760 5463 29
3760 5666 53
3760 6149 26
3761 4021 66
3761 4662 6
3761 4845 1
3761 5550 60
3761 5613 81
3761 5680 55
3761 5868 66
3761 6102 100
3761 6334 90
3762 3794 40
3762 3977 79
3762 4262 89
3762 5045 50
3762 5528 83
3763 3975 9
3763 4403 61
3763 4622 40
3763 4665 52
3763 4794 95
3764 3859 98
3764 4252 44
3764 4425 82
3764 4556 6
3764 4654 79
3764 4851 38
3764 5534 65
3764 5862 82
3764 5883 60
3764 6125 54
3765 4228 12
3765 4296 76
3765 4807 31
3765 5774 61
3765 6200 53
3766 3948 20
3766 3966 93
3766 4150 7
3766 4229 19
3766 4431 96
3766 4659 49
3766 4853 38
3766 5336 6
3766 5359 27
3766 5871 67
3766 6299 90
3767 4761 35
3767 5068 54
3767 5088 11
3767 5330 97
3767 5797 30
3767 5934 30
3767 6049 18
3767 6253 9
3768 3873 87
3768 3927 94
3768 4051 68
3768 4711 50
3768 4976 47
3768 5023 45
3768 5278 12
3768 6080 22
3769 4269 38
3769 4345 29
3769 4404 89
3769 4607 7
3769 5245 99
3769 5455 60
3769 5543 6
3769 5607 87
3769 6003 65
3770 3809 24
3770 4063 72
3770 4354 51
3770 4628 31
3770 5229 12
3770 5395 72
3770 5411 86
3770 5575 79
3771 3831 87
3771 4145 52
3771 4916 8
3771 5253 66
3771 5526 62
3771 5861 69
3772 3860 45
3772 3877 57
3772 4283 22
3772 4541 1
3772 4720 1
3772 4858 48
3772 4955 7
3772 5136 97
3772 5237 61
3772 5685 39
3772 5776 33
3773 3873 75
3773 4112 53
3773 4454 57
3773 5034 74
3773 5124 25
3773 5201 62
3773 5386 51
3773 5525 41
3773 5692 94
3773 6172 56
3773 6237 32
3773 6257 7
3774 4449 94
3774 4532 25
3774 4650 77
3774 4799 85
3774 5681 41
3774 5956 51
3774 5971 62
3775 4304 59
3775 4634 96
3775 5496 22
3775 5796 23
3775 6249 43
3775 6290 46
3775 6301 50
3775 6326 67
3776 4070 98
3776 4315 17
3776 5326 32
3776 5480 31
3776 5633 79
3776 5803 10
3776 5969 37
3776 6122 80
3777 4120 53
3777 4182 12
3777 4306 14
3777 4689 63
3777 4865 53
3777 5563 45
3777 5842 45
3778 4203 45
3778 4370 37
3778 4909 12
3778 5156 84
3778 5189 98
3778 5240 53
3778 5892 54
3778 5939 24
3778 6025 23
3778 6122 2
3779 4032 90
3779 4186 70
3779 4242 60
3779 4622 70
3779 5287 7
3779 5711 10
3779 5884 93
3779 6019 76
3779 6130 59
3779 6316 79
3780 3946 93
3780 4753 2
3780 4761 64
3780 5024 53
3780 5092 80
3780 5233 30
3780 5284 67
3780 5535 8
3780 6153 50
3780 6280 27
3781 4121 14
3781 4179 58
3781 4337 83
3781 4339 70
3781 4836 57
3781 5088 24
3781 5117 98
3781 5563 15
3781 5642 18
3781 5844 68
3781 6213 51
3782 3976 21
3782 4041 53
3782 4170 47
3782 4336 77
3782 5204 14
3782 5416 4
3782 5437 87
3782 5439 4
3782 5721 4
3782 6181 48
3783 3894 39
3783 4635 99
3783 4748 14
3783 4806 95
3783 4955 22
3783 4990 45
3783 5986 99
3784 4675 55
3784 4849 60
3784 5242 15
3784 5392 6
3784 5440 81
3784 5477 34
3784 5506 3
3784 5564 72
3784 5823 57
3784 5867 15
3784 6148 29
3785 4169 9
3785 4386 52
3785 4553 100
3785 4657 63
3786 4188 36
3786 4518 98
3786 4526 89
3786 5077 60
3786 5196 96
3786 5820 30
3786 6038 45
3786 6060 59
3786 6179 81
3786 6189 36
3787 4277 69
3787 5500 17
3787 5655 12
3788 3925 51
3788 4045 72
3788 4229 13
3788 4589 53
3788 4599 30
3788 5216 9
3788 6127 20
3789 5060 76
3789 5077 20
3789 5090 98
3789 5494 6
3789 5690 34
3789 6277 77
3789 6363 76
3790 4383 27
3790 4543 32
3790 5310 92
3790 5609 34
3790 6262 48
3791 3974 28
3791 4025 43
3791 4103 92
3791 4120 33
3791 4361 14
3791 4442 64
3791 6077 44
3791 6275 58
3792 3870 38
3792 4812 16
3792 6115 53
3793 4434 59
3793 4543 87
3793 4954 86
3793 5039 42
3793 5417 9
3793 5762 94
3794 3873 52
3794 4130 76
3794 4235 3
3794 4513 77
3794 4987 70
3794 5187 43
3794 5200 1
3794 5459 34
3794 5539 41
3794 5972 55
3794 6395 40
3795 4504 25
3795 4664 42
3795 4711 34
3795 4855 35
3795 4999 28
3795 5025 51
3795 5491 56
3795 5648 18
3795 5716 56
3795 5751 51
3795 5857 76
3795 5858 69
3795 5966 54
3795 6018 7
3796 3798 84
3796 4335 24
3796 5746 5
3796 6394 45
3797 3875 86
3797 4778 84
3797 5316 12
3797 5393 31
3797 5932 3
3797 6338 10
3798 4094 2
3798 4260 30
3798 4554 73
3798 5224 79
3798 5312 4
3798 5339 21
3798 5582 74
3798 5890 33
3798 6316 79
3798 6342 28
3799 4097 27
3799 4347 60
3799 5339 21
3799 5449 18
3799 5773 6
3800 3952 16
3800 3997 3
3800 4122 89
3800 4123 73
3800 5092 28
3800 5643 14
3800 6039 25
3800 6161 56
3800 6217 72
3800 6313 41
3801 3848 11
3801 4480 7
3801 4519 72
3801 4959 14
3801 5395 71
3801 5418 41
3801 5496 52
3801 5537 65
3801 5815 38
3802 4129 93
3802 4620 12
3802 4666 73
3802 5057 33
3802 5271 10
3802 5710 47
3802 5933 7
3802 6042 5
3802 6132 66
3803 4190 52
3803 5232 26
3803 5326 90
3803 5789 7
3803 6017 19
3803 6288 26
3804 3869 86
3804 4047 50
3804 4148 62
3804 4283 71
3804 4652 86
3804 4934 79
3804 6001 66
3805 4258 11
3805 4358 9
3805 4415 15
3805 4445 81
3805 4466 74
3805 4748 37
3805 5160 83
3805 5621 14
3805 5718 19
3805 5997 11
3805 6102 60
3805 6212 100
3806 4970 29
3806 5239 21
3806 5484 93
3806 5571 98
3806 6173 63
3806 6230 27
3807 4250 89
3807 4770 10
3807 4859 62
3807 4868 79
3807 5440 66
3807 5648 78
3807 6254 17
3808 4072 89
3808 4083 81
3808 6384 36
3809 4146 54
3809 4374 18
3809 4983 16
3809 5050 41
3809 5151 34
3809 5382 9
3809 5535 34
3809 6087 68
3810 3836 21
3810 4008 63
3810 4070 63
3810 4208 56
3810 4212 11
3810 4247 20
3810 4903 41
3810 5367 23
3810 5703 5
3810 5796 6
3810 6061 95
3811 4031 48
3811 4713 65
3811 4767 49
3811 4938 92
3811 5099 50
3811 5240 72
3811 5688 30
3811 6248 69
3812 3903 6
3812 4229 2
3812 4752 86
3812 4936 82
3812 5171 25
3812 5204 75
3812 5470 80
3812 6168 21
3813 3922 2
3813 4535 10
3813 5150 51
3813 5341 92
3813 5833 59
3813 5910 76
3814 4401 85
3814 4857 41
3814 4861 42
3814 5737 22
3814 6311 42
3814 6340 21
3815 4102 79
3815 4621 35
3815 4838 7
3815 5136 10
3815 5209 21
3815 5262 64
3815 5627 84
3816 3822 80
3816 3846 69
3816 3899 99
3816 4055 64
3816 4882 84
3816 5326 94
3816 5385 44
3816 5780 15
3816 6336 55
3817 4575 78
3817 4634 19
3817 4754 37
3817 5234 8
3817 5381 32
3817 5669 84
3817 5722 27
3817 5738 44
3817 5755 38
3817 5927 93
3817 5951 62
3817 6118 9
3817 6123 50
3818 3870 19
3818 3940 86
3818 4062 67
3818 4249 3
3818 4306 64
3818 4613 96
3818 5052 59
3818 5125 46
3818 5268 100
3818 5498 55
3818 5909 15
3819 4040 31
3819 4572 26
3819 4863 23
3819 5024 86
3819 5140 74
3819 5401 25
3819 6207 64
3820 4429 7
3820 4480 84
3820 4514 19
3820 5075 73
3820 5754 72
3820 6075 27
3820 6245 70
3821 3838 74
3821 4114 42
3821 4238 43
3821 4446 75
3821 5019 51
3821 5159 24
3821 5163 59
3821 6083 74
3822 4438 75
3822 4592 62
3822 4735 9
3822 5168 90
3822 5408 33
3822 5585 52
3822 6342 51
3823 4135 46
3823 4289 52
3823 4333 82
3823 4536 51
3823 4861 26
3823 5404 84
3823 5622 24
3823 5733 13
3823 5842 85
3823 5987 56
3823 6157 52
3824 3856 79
3824 4162 6
3824 4690 14
3824 4718 55
3824 4796 74
3824 5912 65
3824 5991 5
3825 3974 32
3825 3982 90
3825 3994 6
3825 4142 82
3825 4565 90
3825 4755 97
3825 5052 94
3825 5064 60
3825 5108 55
3825 5162 83
3825 5472 23
3825 6006 1
3826 3964 94
3826 4121 79
3826 4210 80
3826 5233 14
3827 4301 75
3827 4506 50
3827 4590 33
3827 5114 67
3827 5438 63
3827 5460 30
3827 5540 56
3827 5709 30
3827 6021 22
3827 6223 67
3827 6316 4
3828 4178 94
3828 4440 29
3828 4465 44
3828 4515 61
3828 4847 24
3828 4883 73
3828 5336 82
3828 5400 8
3828 5733 82
3828 5952 89
3828 6031 46
3829 4516 64
3829 5732 94
3829 5767 16
3829 6031 96
3829 6052 11
3830 3944 38
3830 3955 3
3830 4475 66
3830 4476 62
3830 4558 22
3830 4674 25
3830 5815 86
3830 6059 12
3830 6284 43
3831 4150 29
3831 4159 66
3831 4222 5
3831 4283 85
3831 5144 63
3831 5376 55
3831 5449 45
3831 5717 65
3831 5876 71
3831 6017 83
3832 4170 93
3832 4307 72
3832 5070 74
3832 5201 29
3832 5672 62
3832 5729 42
3832 5848 8
3832 5953 61
3832 6043 79
3833 4479 20
3833 4577 11
3833 4625 93
3833 4711 95
3833 4871 55
3833 4939 71
3833 5023 83
3833 5824 91
3833 6202 15
3834 4370 96
3834 4435 65
3834 4580 18
3834 4593 38
3834 4793 43
3834 5211 12
3834 5376 17
3834 5651 42
3834 5699 27
3834 5930 36
3834 5942 93
3835 3843 79
3835 3913 3
3835 5085 33
3835 5754 6
3835 5869 80
3835 6132 36
3835 6296 60
3836 4119 12
3836 5050 70
3836 5154 100
3836 5305 49
3836 5380 14
3836 5987 96
3836 6229 36
3837 4019 22
3837 4096 31
3837 5071 40
3837 5555 48
3837 5706 50
3837 5707 80
3838 4148 26
3838 4946 89
3838 5276 59
3838 5867 75
3839 4319 45
3839 4368 72
3839 4405 84
3839 4611 84
3839 4625 63
3839 5214 57
3839 5349 32
3839 5838 71
3839 5933 10
3839 6182 60
3840 4523 50
3840 4616 7
3840 5756 36
3840 5806 90
3840 6314 29
3841 4727 60
3841 4881 28
3841 4949 31
3841 5082 72
3841 5249 97
3841 5285 95
3841 5355 34
3841 6283 10
3842 4091 73
3842 4270 11
3842 4295 55
3842 4681 65
3842 4736 15
3842 4936 63
3842 5331 6
3842 5847 23
3842 6062 5
3843 3900 90
3843 4335 61
3843 5035 36
3843 5500 27
3843 5798 95
3843 6293 1
3844 4060 56
3844 4757 35
3844 4911 48
3844 4989 17
3844 5066 56
3844 5170 76
3844 6118 61
3845 4746 42
3845 5614 76
3845 5679 56
3845 5685 89
3846 4782 20
3846 4934 44
3846 5283 79
3846 5468 70
3846 5906 44
3846 6030 65
3846 6032 28
3846 6051 76
3847 4125 64
3847 4432 79
3847 4549 92
3847 5390 69
3847 6017 26
3847 6296 98
3848 3893 80
3848 3913 40
3848 4573 27
3848 5085 62
3848 5193 83
3848 5578 83
3848 5746 36
3848 6312 26
3849 3905 12
3849 4462 57
3849 4585 47
3849 4933 17
3849 4954 71
3849 4977 11
3849 5276 78
3849 5302 28
3849 5927 39
3849 6028 30
3849 6163 14
3850 4207 49
3850 4344 42
3850 4351 31
3850 4768 36
3850 4931 2
3850 4975 42
3850 5327 57
3850 5753 2
3850 5866 52
3850 5910 44
3850 6101 67
3850 6230 6
3850 6399 63
3851 4072 16
3851 4104 88
3851 5521 35
3851 5724 14
3851 5859 36
3851 5915 72
3851 6167 28
3851 6197 13
3852 3885 73
3852 3984 83
3852 4129 96
3852 4689 97
3852 4945 59
3852 4968 24
3852 5203 65
3852 5571 74
3852 5635 84
3852 5726 84
3852 5863 73
3853 4044 97
3853 4097 9
3853 4484 22
3853 5204 30
3853 5594 83
3853 5953 32
3853 6007 11
3853 6305 3
3854 4045 53
3854 4673 85
3854 4874 73
3854 5578 87
3854 5608 2
3854 5617 79
3854 5894 73
3854 5943 41
3854 6064 80
3854 6271 7
3854 6359 63
3855 4304 19
3855 4555 90
3855 5653 68
3855 5982 69
3855 6318 45
3856 3875 28
3856 4447 44
3856 5275 72
3856 5395 18
3856 5562 41
3856 5663 71
3856 6297 88
3856 6303 96
3857 4427 75
3857 4717 41
3857 4890 60
3857 5002 92
3857 5320 82
3857 6131 20
3858 4025 87
3858 4854 97
3858 5005 20
3858 5555 85
3858 5973 51
3858 6078 24
3858 6356 69
3859 4289 26
3859 4295 41
3859 4557 30
3859 5341 31
3859 5372 31
3859 5808 95
3859 6274 83
3860 4262 61
3860 5529 40
3861 3866 58
3861 4398 92
3861 4438 65
3861 4500 54
3861 4570 47
3861 5007 59
3861 5061 6
3861 5183 49
3861 5262 99
3861 5390 57
3861 5497 6
3861 6260 76
3861 6300 20
3862 4101 51
3862 4330 87
3862 4709 53
3862 4903 49
3862 4944 26
3862 5127 35
3862 5291 83
3862 5388 81
3862 5503 88
3862 6005 99
3863 4461 36
3863 4921 46
3863 5353 24
3863 5530 3
3863 5589 92
3863 6025 71
3864 3984 10
3864 4055 47
3864 4119 17
3864 4161 23
3864 4376 14
3864 4784 16
3864 5025 30
3864 5076 41
3864 6098 77
3864 6211 3
3865 4656 65
3865 4866 27
3865 5806 7
3865 6076 51
3865 6222 72
3866 3992 95
3866 4044 64
3866 4228 3
3866 4581 85
3866 5102 27
3866 5129 43
3866 5651 36
3866 5909 27
3866 5921 56
3866 5938 54
3867 4886 58
3867 5129 13
3867 5288 50
3867 5314 72
3867 5599 64
3867 5928 91
3867 6033 52
3868 3947 93
3868 4445 23
3868 4921 84
3868 5178 23
3869 3990 71
3869 4081 21
3869 4208 45
3869 4263 73
3869 4487 71
3869 4681 18
3869 5180 31
3869 5193 19
3869 5267 40
3869 5284 87
3869 5532 95
3869 5557 26
3869 6004 32
3869 6189 98
3870 4432 12
3870 4755 85
3870 5502 49
3870 5569 57
3870 5755 8
3870 6041 20
3870 6192 18
3870 6297 52
3871 3889 20
3871 3963 83
3871 4750 70
3871 5379 30
3871 5427 61
3871 6373 20
3871 6399 73
3872 4051 97
3872 4239 19
3872 4940 77
3872 4977 9
3872 5043 46
3872 5056 32
3872 5223 79
3872 5328 22
3872 5377 59
3872 5601 24
3872 5717 9
3872 5767 53
3872 6013 12
3872 6024 67
3872 6109 26
3872 6147 5
3873 4080 16
3873 4508 23
3873 4910 30
3873 5065 55
3873 5520 73
3873 5712 95
3873 5881 85
3874 4077 6
3874 4189 52
3874 4203 59
3874 4335 32
3874 4949 23
3874 5346 21
3874 6044 30
3874 6107 53
3875 4356 8
3875 5372 35
3875 5517 2
3875 6248 2
3876 3878 38
3876 4340 80
3876 4449 51
3876 4853 65
3876 4902 86
3876 5051 61
3876 5149 4
3876 5223 84
3876 5384 1
3876 5862 85
3876 6090 96
3876 6376 65
3877 3916 91
3877 4304 55
3877 5263 91
3877 5586 11
3877 6353 41
3878 4131 90
3878 4270 68
3878 4571 70
3878 5000 23
3878 5328 29
3878 5512 95
3878 5936 14
3878 6057 28
3878 6171 12
3879 3911 27
3879 3966 10
3879 4045 61
3879 4216 80
3879 4307 5
3879 5828 41
3879 6236 56
3880 3951 65
3880 4016 31
3880 4042 77
3880 4345 11
3880 4410 25
3880 4715 21
3880 5796 51
3881 4872 20
3881 5131 58
3881 5212 41
3881 5554 28
3881 5723 36
3882 4058 96
3882 4138 2
3882 4507 63
3882 4744 5
3882 4914 23
3882 5124 63
3883 3999 62
3883 4027 10
3883 4467 42
3883 4636 50
3883 5096 90
3883 5383 80
3883 5404 51
3883 5959 69
3883 6194 94
3884 4156 82
3884 4548 56
3884 5331 25
3884 5438 73
3884 5483 41
3884 5671 38
3884 5971 55
3884 6192 71
3885 4256 24
3885 4539 2
3885 4784 60
3885 4950 61
3885 6091 15
3886 4281 87
3886 4470 27
3886 4476 44
3886 4481 61
3886 4682 82
3886 4898 45
3886 4972 35
3886 5442 3
3886 5594 41
3886 5651 1
3886 5868 35
3887 3989 15
3887 3990 52
3887 4482 60
3888 4699 84
3888 4856 98
3888 5103 62
3888 5112 22
3888 5529 43
3888 5708 47
3888 6077 13
3889 4361 76
3889 4516 2
3889 4656 53
3889 4810 96
3889 5009 26
3889 5036 55
3889 5519 76
3889 5880 9
3889 6016 34
3889 6379 60
3889 6392 86
3890 4445 77
3890 4496 35
3890 4579 17
3890 4597 98
3890 4675 96
3890 4786 82
3890 5178 76
3890 5179 34
3890 5228 90
3890 5355 36
3890 5424 42
3890 5700 15
3890 5964 24
3890 6159 57
3891 4180 73
3891 5110 1
3891 5294 15
3891 5466 100
3891 5644 74
3891 5729 83
3891 5762 42
3891 5986 12
3891 6084 48
3892 4658 75
3892 5646 58
3892 6252 11
3892 6273 63
3893 4513 86
3893 4767 94
3893 4973 4
3893 5136 51
3894 4441 82
3894 5642 4
3894 6290 43
3894 6317 49
3894 6328 53
3895 4023 94
3895 4134 2
3895 4329 59
3895 4821 27
3895 5149 72
3895 5736 29
3895 5884 53
3896 4237 28
3896 4440 75
3896 5283 74
3896 5362 63
3896 5367 29
3896 5572 42
3896 5829 70
3896 5888 2
3896 5985 26
3897 3980 96
3897 4332 99
3897 4709 32
3897 4717 98
3897 4764 8
3897 5064 19
3897 5098 42
3897 5490 93
3897 6121 20
3897 6218 35
3898 5892 80
3899 4016 99
3899 4424 55
3899 4468 80
3899 4932 85
3899 5229 40
3899 5578 19
3899 5597 10
3899 6060 88
3900 4132 72
3900 4774 69
3900 4881 41
3900 4906 99
3900 4917 17
3900 5378 35
3900 5433 92
3900 5466 46
3900 6025 3
3900 6210 71
3901 4059 38
3901 4273 26
3901 4532 61
3901 4541 24
3901 4669 23
3901 4847 69
3901 5244 81
3901 5540 39
3901 5580 26
3901 5718 16
3901 5795 64
3901 6074 9
3901 6224 71
3901 6248 59
3902 4026 82
3902 4157 22
3902 5101 57
3902 5632 26
3902 5647 56
3902 6007 32
3903 4636 29
3903 4655 15
3903 4840 75
3903 4952 23
3904 4253 1
3904 4836 37
3904 5132 43
3904 5564 53
3904 5764 14
3904 5802 24
3905 3937 50
3905 4829 83
3905 5222 35
3905 5348 33
3905 5399 18
3905 6165 70
3905 6395 39
3906 4152 16
3906 4476 69
3906 5211 56
3906 5483 67
3906 6305 65
3907 3989 98
3907 4694 33
3907 4847 47
3907 4995 20
3907 5068 30
3907 5411 53
3907 5444 15
3907 5599 42
3907 5791 94
3907 6070 89
3907 6155 60
3907 6200 41
3908 3930 67
3908 4230 75
3908 4353 78
3908 4354 42
3908 5007 62
3908 5339 37
3908 5409 73
3908 5504 84
3908 5694 100
3908 5805 85
3908 6165 18
3909 4057 83
3909 4148 99
3909 4323 7
3909 5154 27
3909 5610 16
3909 5611 50
3909 6018 54
3909 6121 7
3909 6148 23
3909 6167 87
3909 6244 52
3910 3953 68
3910 3963 77
3910 4239 95
3910 4307 99
3910 4932 45
3910 4965 3
3910 5178 53
3910 5528 16
3910 5593 43
3910 6045 81
3910 6046 40
3910 6133 94
3911 4091 37
3911 4648 62
3911 4835 23
3911 4912 52
3911 5581 4
3911 5841 30
3911 5977 60
3911 6189 64
3911 6350 1
3912 5029 60
3912 6276 4
3913 4131 7
3913 4835 52
3913 5082 35
3913 5200 7
3913 6304 43
3913 6319 63
3914 3988 80
3914 4196 2
3914 4530 18
3914 5268 99
3914 5715 10
3914 5945 77
3914 6385 89
3915 4102 97
3915 4281 96
3915 4421 73
3915 4803 81
3915 4823 13
3915 5279 90
3915 5406 45
3915 5559 46
3915 5899 52
3915 6086 83
3915 6297 39
3915 6374 63
3916 4169 71
3916 4234 81
3916 4323 88
3916 4426 83
3916 4603 41
3916 5201 22
3916 5615 56
3916 5803 95
3916 6080 72
3916 6151 72
3917 4266 7
3917 4316 28
3917 5010 34
3917 5921 8
3917 6348 4
3918 4611 31
3918 4994 45
3918 5241 68
3918 6090 81
3919 3950 4
3919 3987 8
3919 4257 80
3919 4327 24
3919 4641 23
3919 5018 99
3919 5058 2
3919 5093 54
3919 5387 89
3919 5787 8
3919 5895 28
3919 5992 20
3920 4632 37
3920 4743 29
3920 5407 60
3920 5479 36
3920 5563 65
3921 3959 47
3921 4502 96
3921 4644 18
3921 5002 62
3921 5248 57
3921 5441 31
3921 5499 72
3921 5652 76
3921 6122 2
3922 4297 7
3922 4382 80
3922 4493 55
3922 4669 84
3922 5525 84
3922 6090 23
3923 4095 80
3923 4488 60
3923 5017 52
3923 5489 65
3923 5860 99
3923 6106 64
3924 4134 59
3924 4510 17
3924 5097 43
3924 5806 85
3925 4142 37
3925 4425 75
3925 4703 7
3925 4900 97
3925 5962 4
3925 6025 17
3925 6264 7
3925 6332 96
3926 4347 41
3926 4896 38
3926 5450 24
3926 6194 38
3926 6390 10
3927 3988 51
3927 4165 65
3927 4180 24
3927 4437 72
3927 4547 63
3927 5392 50
3927 5631 88
3927 5795 7
3928 4145 23
3928 4913 54
3928 5181 28
3928 5378 2
3928 5898 98
3928 5932 54
3928 6047 43
3928 6086 69
3929 4192 78
3929 4588 8
3929 5110 39
3929 5847 70
3929 5934 15
3929 5997 98
3930 4028 13
3930 4090 75
3930 4161 34
3930 4243 80
3930 4338 8
3930 4383 91
3930 4884 84
3930 5147 34
3930 5199 42
3930 5214 66
3930 5372 78
3930 5919 68
3930 6284 93
3931 4185 23
3931 4241 74
3931 4270 21
3931 4807 10
3931 4991 18
3931 5479 58
3931 5921 27
3932 4638 72
3932 4836 84
3932 5156 23
3932 5629 68
3933 4334 82
3933 4590 25
3933 5410 25
3933 5571 76
3933 5796 70
3933 5894 100
3934 3948 40
3934 4041 100
3934 4375 45
3934 4648 50
3934 5952 2
3934 6356 21
3935 4577 58
3935 4649 28
3935 4704 66
3935 4741 9
3935 4979 98
3935 5223 79
3935 5364 37
3935 5766 76
3935 6005 22
3936 4000 34
3936 4053 51
3936 4308 41
3936 4803 19
3936 4872 70
3936 4997 20
3936 5087 99
3936 5102 78
3937 4393 37
3937 4506 31
3937 5016 50
3937 5367 65
3937 5443 74
3937 5587 6
3937 5930 3
3937 6270 45
3938 4136 27
3938 4242 53
3938 4791 55
3938 5266 31
3938 5269 22
3938 5360 52
3938 5817 94
3938 5883 63
3938 5919 96
3938 6140 89
3939 4321 82
3939 4619 11
3939 4990 90
3939 5222 87
3939 5271 64
3939 5534 28
3939 5667 57
3939 5834 22
3939 6296 70
3939 6344 78
3940 4600 95
3940 5216 20
3940 5346 9
3940 5615 68
3940 5922 33
3940 6161 96
3940 6257 40
3941 4023 4
3941 4160 42
3941 5394 55
3941 5508 16
3941 5534 25
3941 5556 77
3941 5792 71
3941 5847 89
3941 5999 61
3942 4230 73
3942 4509 14
3942 4547 81
3942 4819 59
3942 5114 85
3942 5500 15
3942 5763 35
3942 5811 56
3942 6224 47
3943 4147 92
3943 4718 76
3943 4929 91
3943 4953 17
3943 5780 60
3943 5879 10
3943 6268 89
3943 6360 98
3943 6368 10
3944 4735 6
3944 5272 85
3944 6003 49
3944 6012 18
3944 6020 85
3945 4113 22
3945 4202 66
3945 4718 56
3945 5599 75
3945 5634 46
3945 5674 80
3945 5765 84
3945 5975 76
3945 6372 72
3946 4128 6
3946 4488 39
3946 4603 15
3946 4638 74
3946 4952 45
3946 5024 99
3946 5132 58
3946 5653 24
3946 5724 35
3947 4019 29
3947 4078 83
3947 4387 52
3947 4489 85
3947 4588 49
3947 5077 87
3947 5112 59
3947 6328 35
3948 4093 33
3948 4647 50
3948 5398 88
3948 6245 32
3949 4284 55
3949 4774 21
3949 5779 86
3949 5824 4
3949 5944 15
3949 6321 78
3949 6348 73
3950 3974 44
3950 4313 57
3950 4456 64
3950 4526 67
3950 4676 5
3950 5281 61
3950 5408 41
3950 5663 5
3950 5994 46
3950 6359 12
3951 4358 35
3951 4506 24
3951 4735 94
3951 4788 47
3951 5595 10
3952 4271 68
3952 5009 63
3952 5420 45
3952 5716 39
3953 4581 42
3953 4821 61
3953 4848 15
3953 4944 87
3953 5074 29
3953 5332 97
3953 5416 76
3953 5678 26
3953 5772 40
3953 5881 52
3953 6201 90
3954 4065 44
3954 4438 46
3954 4624 17
3954 4720 33
3954 4880 76
3954 5179 33
3954 5313 95
3954 5537 100
3954 5627 52
3954 5658 16
3954 6102 33
3955 4697 22
3955 5040 58
3955 5228 15
3955 5389 37
3955 5958 88
3955 6032 34
3956 4449 98
3956 4744 11
3956 4788 46
3956 4844 11
3956 5421 44
3956 5622 74
3957 3969 6
3957 4253 42
3957 4287 33
3957 4711 34
3957 5139 5
3957 5497 9
3957 5577 80
3957 5701 71
3957 5740 84
3957 5949 97
3957 6052 20
3957 6220 96
3958 4417 28
3958 4922 27
3958 4985 32
3958 5109 32
3958 5837 13
3958 6086 81
3958 6318 94
3959 4153 63
3959 4338 96
3959 4802 15
3959 4893 40
3959 5401 29
3959 5596 43
3959 5694 67
3959 5974 84
3959 6077 48
3960 4040 87
3960 5674 34
3960 5979 17
3960 6155 58
3960 6346 40
3961 4166 63
3961 4525 85
3961 4528 38
3961 4661 14
3961 4944 76
3961 5780 45
3961 5941 28
3962 4043 24
3962 4051 45
3962 4170 63
3962 4197 51
3962 5269 73
3962 6333 34
3963 5574 54
3963 5748 16
3963 6018 39
3963 6056 51
3963 6087 52
3964 4113 83
3964 4164 93
3964 4234 49
3964 4352 86
3964 4432 19
3964 4633 33
3964 4728 14
3964 5357 58
3964 5538 90
3964 5622 1
3964 5939 31
3964 6180 87
3965 4636 54
3965 5307 31
3965 5613 88
3966 3982 33
3966 4084 56
3966 4214 69
3966 4241 79
3966 4257 93
3966 4504 100
3966 4522 97
3966 4525 10
3966 5169 41
3966 5603 86
3966 6379 53
3967 4190 99
3967 4355 92
3967 4435 44
3967 4529 43
3967 4599 49
3967 4833 71
3967 5116 42
3967 5555 61
3967 6224 73
3968 4017 1
3968 4421 72
3968 4880 6
3968 4888 49
3968 5628 53
3968 5718 13
3968 6165 46
3969 4456 48
3969 4757 2
3969 5878 6
3969 6002 83
3969 6254 9
3970 4415 24
3970 4635 95
3970 4869 80
3970 5057 10
3970 5146 94
3970 5393 31
3970 5589 36
3970 5784 34
3970 5998 27
3971 4523 26
